,CityID,City,Humidity,Temp,Latitude,Cloudiness,WindSpeed,MaxTemp,Longitude,LatLong,CountryCode
368,3932145,Pisco,83,74.62,-13.7,90,3.36,75.2,-76.22,"{'lon': -76.22, 'lat': -13.7}",PE
369,3696183,Iquitos,94,78.8,-3.75,22,2.55,78.8,-73.25,"{'lon': -73.25, 'lat': -3.75}",PE
370,1498087,Nadym,94,7.9,65.53,100,19.01,7.9,72.52,"{'lon': 72.52, 'lat': 65.53}",RU
371,935214,Saint-Pierre,94,76.37,-21.34,90,4.7,80.6,55.48,"{'lon': 55.48, 'lat': -21.34}",RE
372,6620339,Karratha,72,84.56,-20.74,0,16.62,84.56,116.85,"{'lon': 116.85, 'lat': -20.74}",AU
373,3470137,Belmonte,83,75.2,-15.86,100,6.93,75.2,-38.88,"{'lon': -38.88, 'lat': -15.86}",BR
374,3405616,Boa Viagem,86,75.09,-5.13,100,3.6,75.09,-39.73,"{'lon': -39.73, 'lat': -5.13}",BR
375,5197850,Lewistown,92,19.81,40.6,1,1.59,25.0,-77.57,"{'lon': -77.57, 'lat': 40.6}",US
376,2019867,Mokhsogollokh,98,-15.3,61.47,100,1.05,-15.3,128.92,"{'lon': 128.92, 'lat': 61.47}",RU
377,4036284,Alofi,62,84.2,-19.06,20,12.75,84.2,-169.92,"{'lon': -169.92, 'lat': -19.06}",NU
378,2146219,Hervey Bay,78,82.18,-25.3,40,12.75,82.4,152.85,"{'lon': 152.85, 'lat': -25.3}",AU
379,1337607,Kudahuvadhoo,81,83.43,2.67,95,19.55,83.43,72.89,"{'lon': 72.89, 'lat': 2.67}",MV
380,1712961,Gigmoto,74,79.5,13.78,8,12.53,79.5,124.39,"{'lon': 124.39, 'lat': 13.78}",PH
381,5742974,North Bend,87,52.7,43.41,90,6.93,55.0,-124.22,"{'lon': -124.22, 'lat': 43.41}",US
382,140889,Maragheh,92,21.2,37.39,75,2.24,21.2,46.24,"{'lon': 46.24, 'lat': 37.39}",IR
383,1563281,Tuy Hoa,85,74.21,13.08,66,7.7,74.21,109.3,"{'lon': 109.3, 'lat': 13.08}",VN
384,3456820,Monte Santo,92,71.17,-10.44,100,4.12,71.17,-39.33,"{'lon': -39.33, 'lat': -10.44}",BR
385,1486321,Yar-Sale,93,6.89,66.83,100,14.83,6.89,70.83,"{'lon': 70.83, 'lat': 66.83}",RU
386,296852,Erzin,80,35.1,36.96,0,5.82,39.99,36.2,"{'lon': 36.2, 'lat': 36.96}",TR
387,3828545,San Jose del Guaviare,75,76.71,2.57,100,1.41,76.71,-72.65,"{'lon': -72.65, 'lat': 2.57}",CO
388,159134,Inyonga,95,65.98,-6.72,100,3.62,65.98,32.07,"{'lon': 32.07, 'lat': -6.72}",TZ
389,3646487,Carora,78,69.53,10.18,68,1.28,69.53,-70.08,"{'lon': -70.08, 'lat': 10.18}",VE
390,1786657,Yinchuan,39,29.48,38.47,100,5.7,29.48,106.27,"{'lon': 106.27, 'lat': 38.47}",CN
391,2315417,Inongo,59,73.04,-1.95,100,1.72,73.04,18.27,"{'lon': 18.27, 'lat': -1.95}",CD
392,1522348,Komsomolets,85,24.46,53.75,70,14.58,24.46,62.07,"{'lon': 62.07, 'lat': 53.75}",KZ
393,556268,Ostrovnoy,87,23.4,68.05,100,27.22,23.4,39.51,"{'lon': 39.51, 'lat': 68.05}",RU
394,2022342,Khomutovo,83,-4.0,52.47,0,4.47,-4.0,104.4,"{'lon': 104.4, 'lat': 52.47}",RU
395,3663142,Novo Aripuana,92,75.87,-5.12,85,1.81,75.87,-60.38,"{'lon': -60.38, 'lat': -5.12}",BR
396,1519422,Semey,79,23.0,50.41,40,26.84,23.0,80.23,"{'lon': 80.23, 'lat': 50.41}",KZ
397,2121373,Seymchan,95,-23.19,62.88,98,1.95,-23.19,152.43,"{'lon': 152.43, 'lat': 62.88}",RU
398,6167254,Tofield,92,17.47,53.37,20,5.82,21.2,-112.67,"{'lon': -112.67, 'lat': 53.37}",CA
399,145724,Lucapa,94,67.62,-8.42,100,3.62,67.62,20.74,"{'lon': 20.74, 'lat': -8.42}",AO
400,3620266,Corn Island,77,78.3,12.17,100,22.39,78.3,-83.04,"{'lon': -83.04, 'lat': 12.17}",NI
401,240210,Birao,19,57.72,10.28,47,15.03,57.72,22.79,"{'lon': 22.79, 'lat': 10.28}",CF
402,5546220,Saint George,100,41.5,37.1,1,4.7,46.99,-113.58,"{'lon': -113.58, 'lat': 37.1}",US
403,158514,Kaliua,97,65.91,-5.06,100,3.29,65.91,31.79,"{'lon': 31.79, 'lat': -5.06}",TZ
404,1504382,Kargasok,91,13.86,59.06,100,14.27,13.86,80.86,"{'lon': 80.86, 'lat': 59.06}",RU
405,1045114,Inhambane,65,76.35,-23.86,68,7.09,76.35,35.38,"{'lon': 35.38, 'lat': -23.86}",MZ
406,4231997,Avera,51,38.25,33.19,40,3.36,42.8,-82.53,"{'lon': -82.53, 'lat': 33.19}",US
407,2980080,Saint-Francois,92,28.15,46.42,21,3.36,28.99,3.91,"{'lon': 3.91, 'lat': 46.42}",FR
408,3347019,Mossamedes,75,74.21,-15.2,100,9.78,74.21,12.15,"{'lon': 12.15, 'lat': -15.2}",AO
409,5095779,Bloomfield,92,25.21,40.81,1,2.26,32.0,-74.19,"{'lon': -74.19, 'lat': 40.81}",US
410,2206874,Waipawa,77,69.19,-41.41,0,20.8,75.0,175.52,"{'lon': 175.52, 'lat': -41.41}",NZ
411,4031742,Egvekinot,99,-23.66,66.32,0,0.89,-23.66,-179.17,"{'lon': -179.17, 'lat': 66.32}",RU
412,5273927,Sparta,86,29.55,43.94,90,5.82,30.2,-90.81,"{'lon': -90.81, 'lat': 43.94}",US
413,5364271,Laguna,100,49.51,38.42,1,4.7,53.01,-121.42,"{'lon': -121.42, 'lat': 38.42}",US
414,2033574,Zhangjiakou Shi Xuanhua Qu,52,24.26,40.61,0,6.24,24.26,115.04,"{'lon': 115.04, 'lat': 40.61}",CN
415,777019,Vardo,78,17.6,70.37,40,19.46,17.6,31.11,"{'lon': 31.11, 'lat': 70.37}",NO
416,878141,Madimba,94,77.0,-10.4,75,9.17,77.0,40.33,"{'lon': 40.33, 'lat': -10.4}",TZ
417,1252783,Yarada,78,77.0,17.65,40,3.36,77.0,83.27,"{'lon': 83.27, 'lat': 17.65}",IN
418,1714733,Dingle,71,79.59,11.0,15,12.97,79.59,122.67,"{'lon': 122.67, 'lat': 11}",PH
419,3374333,Praia,77,69.8,14.92,95,12.75,69.8,-23.51,"{'lon': -23.51, 'lat': 14.92}",CV
420,1507636,Chunskiy,91,-8.37,56.08,14,3.06,-8.37,99.63,"{'lon': 99.63, 'lat': 56.08}",RU
421,352733,Mersa Matruh,76,50.0,31.35,40,11.41,50.0,27.25,"{'lon': 27.25, 'lat': 31.35}",EG
422,3416888,Grindavik,80,30.2,63.84,75,42.5,30.2,-22.43,"{'lon': -22.43, 'lat': 63.84}",IS
423,3412888,Stykkisholmur,63,29.53,65.08,100,35.63,29.53,-22.73,"{'lon': -22.73, 'lat': 65.08}",IS
424,3877918,Ovalle,78,60.08,-30.6,11,1.99,60.08,-71.2,"{'lon': -71.2, 'lat': -30.6}",CL
425,2610806,Vagur,91,47.89,61.47,100,32.75,47.89,-6.81,"{'lon': -6.81, 'lat': 61.47}",FO
426,2415702,Siguiri,26,77.85,11.67,100,3.58,77.85,-9.5,"{'lon': -9.5, 'lat': 11.67}",GN
427,4466033,Fayetteville,51,33.06,35.05,1,3.36,37.4,-78.88,"{'lon': -78.88, 'lat': 35.05}",US
428,5850554,Makakilo City,57,75.61,21.35,40,6.93,78.8,-158.09,"{'lon': -158.09, 'lat': 21.35}",US
429,5952370,Fernie,98,33.03,49.5,75,4.7,34.0,-115.07,"{'lon': -115.07, 'lat': 49.5}",CA
430,1852357,Shimoda,93,48.65,34.67,75,6.93,51.8,138.95,"{'lon': 138.95, 'lat': 34.67}",JP
431,64013,Bosaso,73,76.1,11.28,95,9.44,76.1,49.18,"{'lon': 49.18, 'lat': 11.28}",SO
432,6113365,Prince George,100,26.74,53.92,90,3.36,28.0,-122.75,"{'lon': -122.75, 'lat': 53.92}",CA
433,933726,Hukuntsi,39,76.71,-24.0,97,7.18,76.71,21.75,"{'lon': 21.75, 'lat': -24}",BW
434,2386756,Gamboula,27,59.92,4.12,11,1.14,59.92,15.14,"{'lon': 15.14, 'lat': 4.12}",CF
435,286245,Sur,79,65.37,22.57,34,4.03,65.37,59.53,"{'lon': 59.53, 'lat': 22.57}",OM
436,5955902,Fort Nelson,91,-0.4,58.81,20,0.54,-0.4,-122.7,"{'lon': -122.7, 'lat': 58.81}",CA
437,3420846,Qaqortoq,66,15.8,60.72,100,2.24,15.8,-46.03,"{'lon': -46.03, 'lat': 60.72}",GL
438,2173911,Broken Hill,25,84.2,-31.95,100,17.22,84.2,141.43,"{'lon': 141.43, 'lat': -31.95}",AU
439,2055166,Sayansk,92,-6.84,54.11,1,9.48,-6.84,102.16,"{'lon': 102.16, 'lat': 54.11}",RU
440,1651103,Atambua,66,83.55,-9.11,49,6.93,83.55,124.89,"{'lon': 124.89, 'lat': -9.11}",ID
441,3671497,Puerto Colombia,83,78.8,10.99,40,5.82,78.8,-74.95,"{'lon': -74.95, 'lat': 10.99}",CO
442,4255151,Bud,56,32.85,39.45,1,9.17,35.01,-86.18,"{'lon': -86.18, 'lat': 39.45}",US
443,3395981,Maceio,88,78.8,-9.67,100,3.36,78.8,-35.74,"{'lon': -35.74, 'lat': -9.67}",BR
444,608270,Shubarshi,95,31.12,48.59,100,19.53,31.12,57.19,"{'lon': 57.19, 'lat': 48.59}",KZ
445,4033557,Tautira,70,86.0,-17.73,20,11.41,86.0,-149.15,"{'lon': -149.15, 'lat': -17.73}",PF
446,2017215,Sangar,95,-18.6,63.92,100,9.71,-18.6,127.47,"{'lon': 127.47, 'lat': 63.92}",RU
447,240604,Bambari,20,64.89,5.77,100,3.8,64.89,20.68,"{'lon': 20.68, 'lat': 5.77}",CF
448,1267390,Kavaratti,74,84.2,10.57,20,46.08,84.2,72.64,"{'lon': 72.64, 'lat': 10.57}",IN
449,2294915,Takoradze,90,77.76,4.88,99,3.04,77.76,-1.76,"{'lon': -1.76, 'lat': 4.88}",GH
450,654901,Kajaani,79,21.2,64.17,8,5.82,21.2,27.67,"{'lon': 27.67, 'lat': 64.17}",FI
451,1798480,Pumiao,83,71.6,22.75,40,8.95,71.6,108.48,"{'lon': 108.48, 'lat': 22.75}",CN
452,3979975,Yaqui,67,63.43,27.37,0,8.21,63.43,-110.17,"{'lon': -110.17, 'lat': 27.37}",MX
453,1785036,Zhangye,32,27.81,38.93,73,1.9,27.81,100.45,"{'lon': 100.45, 'lat': 38.93}",CN
454,2377457,Nouadhibou,75,61.66,20.93,33,18.79,61.66,-17.03,"{'lon': -17.03, 'lat': 20.93}",MR
455,5294810,Flagstaff,65,35.04,35.2,1,8.05,45.0,-111.65,"{'lon': -111.65, 'lat': 35.2}",US
456,2017979,Petropavlovka,86,-4.94,50.61,0,2.98,-4.94,105.32,"{'lon': 105.32, 'lat': 50.61}",RU
457,1651591,Amahai,58,86.07,-3.33,42,4.45,86.07,128.92,"{'lon': 128.92, 'lat': -3.33}",ID
458,2208248,Kaitangata,87,57.13,-46.28,4,17.49,57.13,169.85,"{'lon': 169.85, 'lat': -46.28}",NZ
459,485660,Tsimmerbude,75,39.2,54.67,75,13.42,39.2,20.13,"{'lon': 20.13, 'lat': 54.67}",RU
460,5861897,Fairbanks,69,-9.15,64.84,90,1.14,-8.0,-147.72,"{'lon': -147.72, 'lat': 64.84}",US
461,4031637,Lavrentiya,88,-9.36,65.58,100,6.02,-9.36,-171.0,"{'lon': -171, 'lat': 65.58}",RU
462,5404476,Ukiah,81,46.83,39.15,90,0.69,51.8,-123.21,"{'lon': -123.21, 'lat': 39.15}",US
463,3377301,Mabaruma,99,69.89,8.2,90,2.1,69.89,-59.78,"{'lon': -59.78, 'lat': 8.2}",GY
464,1786110,Yuancheng,49,27.95,36.65,100,6.15,27.95,107.79,"{'lon': 107.79, 'lat': 36.65}",CN
465,2439155,Tanout,18,61.5,14.97,78,14.25,61.5,8.89,"{'lon': 8.89, 'lat': 14.97}",NE
466,3145614,Storforshei,98,27.0,66.4,100,4.0,27.0,14.52,"{'lon': 14.52, 'lat': 66.4}",NO
467,6050066,La Ronge,92,15.8,55.1,75,4.7,15.8,-105.28,"{'lon': -105.28, 'lat': 55.1}",CA
468,7521944,Sangre Grande,83,73.87,10.58,2,4.7,75.0,-61.12,"{'lon': -61.12, 'lat': 10.58}",TT
469,3386213,Touros,83,80.6,-5.2,40,8.05,80.6,-35.46,"{'lon': -35.46, 'lat': -5.2}",BR
470,1640972,Katobu,71,86.54,-4.94,53,2.55,86.54,122.53,"{'lon': 122.53, 'lat': -4.94}",ID
471,3359638,Walvis Bay,93,63.43,-22.96,0,1.12,64.99,14.51,"{'lon': 14.51, 'lat': -22.96}",NA
472,2016307,Solnechnyy,97,-1.39,50.72,39,4.68,-1.39,136.63,"{'lon': 136.63, 'lat': 50.72}",RU
473,3869716,Tocopilla,76,61.88,-22.09,78,4.43,61.88,-70.2,"{'lon': -70.2, 'lat': -22.09}",CL
474,1684245,Tagusao,73,80.73,9.19,77,13.4,80.73,117.81,"{'lon': 117.81, 'lat': 9.19}",PH
475,542571,Krasnaya Yaruga,68,30.2,50.8,75,13.42,30.2,35.66,"{'lon': 35.66, 'lat': 50.8}",RU
476,504831,Proletarsk,94,34.21,46.7,100,18.43,34.21,41.72,"{'lon': 41.72, 'lat': 46.7}",RU
477,3445026,Vila Velha,94,73.22,-20.33,90,2.24,73.4,-40.29,"{'lon': -40.29, 'lat': -20.33}",BR
478,3984997,San Quintin,84,58.14,30.48,33,11.3,58.14,-115.95,"{'lon': -115.95, 'lat': 30.48}",MX
479,6541759,Mazara del Vallo,81,50.34,37.66,75,6.93,53.6,12.59,"{'lon': 12.59, 'lat': 37.66}",IT
480,3038789,Abbeville,93,37.76,50.1,0,9.17,41.0,1.83,"{'lon': 1.83, 'lat': 50.1}",FR
481,1505991,Igarka,94,-1.84,67.47,100,20.83,-1.84,86.58,"{'lon': 86.58, 'lat': 67.47}",RU
482,527869,Medyn,74,28.4,54.97,90,17.9,28.4,35.86,"{'lon': 35.86, 'lat': 54.97}",RU
483,2686469,OErnskoeldsvik,80,28.58,63.29,43,10.29,30.2,18.72,"{'lon': 18.72, 'lat': 63.29}",SE
484,1502280,Koyelga,80,20.37,54.65,73,14.61,20.37,60.9,"{'lon': 60.9, 'lat': 54.65}",RU
485,5105640,Union,63,25.0,40.63,1,2.59,32.0,-74.27,"{'lon': -74.27, 'lat': 40.63}",US
486,244878,Biltine,24,56.39,14.53,0,17.09,56.39,20.92,"{'lon': 20.92, 'lat': 14.53}",TD
487,1067565,Beloha,86,69.67,-25.17,44,12.17,69.67,45.05,"{'lon': 45.05, 'lat': -25.17}",MG
488,3868707,Valdivia,68,66.2,-39.81,0,8.05,66.2,-73.25,"{'lon': -73.25, 'lat': -39.81}",CL
489,1254751,Tendukheda,72,59.0,23.4,1,9.17,59.0,79.55,"{'lon': 79.55, 'lat': 23.4}",IN
490,602913,Skelleftea,79,26.31,64.75,71,5.82,26.6,20.95,"{'lon': 20.95, 'lat': 64.75}",SE
491,2757220,Den Helder,100,43.5,52.96,90,4.7,46.0,4.76,"{'lon': 4.76, 'lat': 52.96}",NL
492,1657818,Champasak,65,80.6,14.75,0,2.3,80.6,106.0,"{'lon': 106, 'lat': 14.75}",LA
493,1253694,Uri,81,24.55,34.08,32,10.89,24.55,74.03,"{'lon': 74.03, 'lat': 34.08}",IN
494,10722858,Forsytheganj,76,30.85,52.63,94,17.69,30.85,29.73,"{'lon': 29.73, 'lat': 52.63}",BY
495,1669401,Yuanli,57,81.16,24.44,40,4.7,82.99,120.65,"{'lon': 120.65, 'lat': 24.44}",TW
496,2172880,Byron Bay,74,88.74,-28.65,56,20.8,95.0,153.62,"{'lon': 153.62, 'lat': -28.65}",AU
497,1644932,Ende,71,83.39,-8.84,0,3.78,83.39,121.66,"{'lon': 121.66, 'lat': -8.84}",ID
498,1526041,Atasu,91,21.87,48.68,100,28.45,21.87,71.64,"{'lon': 71.64, 'lat': 48.68}",KZ
499,5110365,Broome,92,22.62,42.25,1,3.29,28.4,-75.83,"{'lon': -75.83, 'lat': 42.25}",US
500,1724435,Bogo,67,81.93,11.05,2,10.76,81.93,124.01,"{'lon': 124.01, 'lat': 11.05}",PH
501,2023943,Gorin,90,0.27,51.2,34,4.25,0.27,136.67,"{'lon': 136.67, 'lat': 51.2}",RU
502,2112802,Hasaki,100,43.59,35.73,75,2.24,45.0,140.83,"{'lon': 140.83, 'lat': 35.73}",JP
503,1328421,Pathein,57,79.03,16.78,85,9.28,79.03,94.73,"{'lon': 94.73, 'lat': 16.78}",MM
504,2231564,Fontem,76,63.16,5.47,84,2.35,63.16,9.88,"{'lon': 9.88, 'lat': 5.47}",CM
505,2513947,Melilla,81,46.08,35.29,50,3.36,48.2,-2.94,"{'lon': -2.94, 'lat': 35.29}",ES
506,648090,Lieksa,74,21.52,63.32,0,10.74,21.52,30.02,"{'lon': 30.02, 'lat': 63.32}",FI
507,6149374,Slave Lake,100,15.8,55.28,1,5.82,15.8,-114.77,"{'lon': -114.77, 'lat': 55.28}",CA
508,1039536,Maxixe,65,76.35,-23.86,68,7.09,76.35,35.35,"{'lon': 35.35, 'lat': -23.86}",MZ
509,3571913,Marsh Harbour,69,70.36,26.54,33,27.09,70.36,-77.06,"{'lon': -77.06, 'lat': 26.54}",BS
510,3870294,Talca,68,68.0,-35.43,0,3.36,68.0,-71.67,"{'lon': -71.67, 'lat': -35.43}",CL
511,3386467,Terra Santa,75,77.43,-2.1,100,1.01,77.43,-56.49,"{'lon': -56.49, 'lat': -2.1}",BR
512,107304,Buraidah,60,37.4,26.33,0,3.36,37.4,43.98,"{'lon': 43.98, 'lat': 26.33}",SA
513,610298,Beyneu,86,37.96,45.32,100,19.86,37.96,55.2,"{'lon': 55.2, 'lat': 45.32}",KZ
514,1648759,Bima,60,86.5,-8.47,8,6.85,86.5,118.72,"{'lon': 118.72, 'lat': -8.47}",ID
515,2143285,Wodonga,88,65.7,-36.12,75,8.05,69.01,146.88,"{'lon': 146.88, 'lat': -36.12}",AU
516,2194098,Ahipara,56,84.99,-35.17,0,1.99,84.99,173.17,"{'lon': 173.17, 'lat': -35.17}",NZ
517,666475,Somcuta Mare,100,30.11,47.52,90,6.93,30.2,23.47,"{'lon': 23.47, 'lat': 47.52}",RO
518,161616,Balkanabat,77,30.7,39.51,0,3.31,30.7,54.37,"{'lon': 54.37, 'lat': 39.51}",TM
519,3458498,Linhares,97,73.17,-19.39,100,0.49,73.17,-40.07,"{'lon': -40.07, 'lat': -19.39}",BR
520,3628267,San Joaquin,89,74.66,10.26,100,2.06,74.66,-67.79,"{'lon': -67.79, 'lat': 10.26}",VE
521,739598,Sinop,60,41.09,41.77,89,6.15,41.09,34.87,"{'lon': 34.87, 'lat': 41.77}",TR
522,933521,Lobatse,82,66.2,-25.22,0,4.7,66.2,25.67,"{'lon': 25.67, 'lat': -25.22}",BW
523,4828890,Chillicothe,52,29.07,39.33,1,5.35,32.0,-82.98,"{'lon': -82.98, 'lat': 39.33}",US
524,3702577,Portobelo,78,77.56,9.55,40,5.82,78.8,-79.65,"{'lon': -79.65, 'lat': 9.55}",PA
525,1254046,Tura,47,63.3,25.52,0,3.22,63.3,90.22,"{'lon': 90.22, 'lat': 25.52}",IN
526,3374083,Bathsheba,69,78.8,13.22,75,16.11,78.8,-59.52,"{'lon': -59.52, 'lat': 13.22}",BB
527,1623424,Tondano,66,89.6,1.3,40,8.05,89.6,124.91,"{'lon': 124.91, 'lat': 1.3}",ID
528,3974771,Praxedis Guerrero,57,53.1,31.37,1,8.05,55.4,-106.02,"{'lon': -106.02, 'lat': 31.37}",MX
529,2993586,Moissac,66,54.68,44.1,90,12.75,57.0,1.09,"{'lon': 1.09, 'lat': 44.1}",FR
530,3465228,Coxim,93,76.3,-18.51,100,5.84,76.3,-54.76,"{'lon': -54.76, 'lat': -18.51}",BR
531,5469841,Grants,81,32.0,35.15,1,11.41,32.0,-107.85,"{'lon': -107.85, 'lat': 35.15}",US
532,6355222,Yulara,19,89.6,-25.24,50,13.87,89.6,130.99,"{'lon': 130.99, 'lat': -25.24}",AU
533,2070998,Geraldton,51,80.6,-28.77,0,21.92,80.6,114.6,"{'lon': 114.6, 'lat': -28.77}",AU
534,3985620,San Luis de la Paz,55,59.5,21.3,70,9.17,60.01,-100.52,"{'lon': -100.52, 'lat': 21.3}",MX
535,1855540,Naze,73,73.53,28.37,75,19.46,75.2,129.48,"{'lon': 129.48, 'lat': 28.37}",JP
536,1513131,Navoiy,74,30.2,40.08,0,16.11,30.2,65.38,"{'lon': 65.38, 'lat': 40.08}",UZ
537,1220798,Panjakent,63,30.2,39.5,0,6.93,30.2,67.61,"{'lon': 67.61, 'lat': 39.5}",TJ
538,1958647,Panubigan,73,82.38,7.43,80,13.33,82.38,123.35,"{'lon': 123.35, 'lat': 7.43}",PH
539,3860443,Comodoro Rivadavia,62,66.09,-45.87,90,11.65,66.09,-67.5,"{'lon': -67.5, 'lat': -45.87}",AR
540,2278158,Buchanan,94,73.4,5.88,40,0.27,73.4,-10.05,"{'lon': -10.05, 'lat': 5.88}",LR
541,3421319,Nuuk,72,15.39,64.18,100,13.87,15.8,-51.72,"{'lon': -51.72, 'lat': 64.18}",GL
542,3929611,San Jeronimo,94,42.53,-11.95,100,3.6,42.53,-75.28,"{'lon': -75.28, 'lat': -11.95}",PE
543,2027296,Aykhal,65,-36.4,66.0,0,3.58,-36.4,111.5,"{'lon': 111.5, 'lat': 66}",RU
544,2021188,Kurumkan,87,-15.47,54.3,0,0.45,-15.47,110.3,"{'lon': 110.3, 'lat': 54.3}",RU
545,6113406,Prince Rupert,70,46.4,54.32,90,9.17,46.4,-130.32,"{'lon': -130.32, 'lat': 54.32}",CA
546,2374583,Bubaque,63,77.31,11.28,99,16.82,77.31,-15.83,"{'lon': -15.83, 'lat': 11.28}",GW
547,3174050,Provincia di Mantova,79,32.76,45.17,0,3.36,37.99,10.78,"{'lon': 10.78, 'lat': 45.17}",IT
548,1853237,Saiki,93,55.4,32.95,75,5.82,55.4,131.9,"{'lon': 131.9, 'lat': 32.95}",JP
549,1262574,Mul,57,71.55,20.07,87,3.67,71.55,79.67,"{'lon': 79.67, 'lat': 20.07}",IN
550,2123979,Kurilsk,70,26.53,45.23,85,21.83,26.53,147.88,"{'lon': 147.88, 'lat': 45.23}",RU
551,6145890,Shelburne,79,24.93,44.08,75,9.17,28.0,-80.2,"{'lon': -80.2, 'lat': 44.08}",CA
552,824366,Krasnoarmeyskoye,95,18.64,52.72,66,5.66,18.64,50.03,"{'lon': 50.03, 'lat': 52.72}",RU
